request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes
qreq_0533bde69fb73444,mol_zwglueufvzkfjn-uhfffaoysa-n,O=C(OCC=C(F)F)C(F)F,O=C(OCC=C(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c9e4c632805c67565998 priority_score=0.728333; completed quantum pilot results already ingested
qreq_8ff4c0ab810430f4,mol_zyjrusksndgbtr-uhfffaoysa-n,C=C(F)COC(=O)C(F)(F)F,C=C(F)COC(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_afad1db966d3d661674a priority_score=0.728333; completed quantum pilot results already ingested
qreq_b7c8e0a8f639cef3,mol_baspdvobcswpgx-uhfffaoysa-n,N#CC=CC(Cl)=C(Cl)C#N,N#CC=CC(Cl)=C(Cl)C#N,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_56023809aab37faa91a6 priority_score=0.728; completed quantum pilot results already ingested
qreq_2aa40ac55b6ad518,mol_buowezuqayebps-owojbtedsa-n,O=C(O)C=CC(=O)OC(F)(F)F,O=C(O)/C=C/C(=O)OC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_fa15b5fbd6834e65b65e priority_score=0.728; completed quantum pilot results already ingested
qreq_a1a9aa0b4cfbdc56,mol_buowezuqayebps-uphrsurjsa-n,O=C(O)C=CC(=O)OC(F)(F)F,O=C(O)/C=C\C(=O)OC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_861b5beac9cb0e7c8cb5 priority_score=0.728; completed quantum pilot results already ingested
qreq_c8ee9f0e9367f2ff,mol_dqigxmgnovoyfo-uhfffaoysa-n,N#CC(Br)=CC(C#N)=CCl,N#CC(Br)=CC(C#N)=CCl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c3674f47b9ee4b4c9b35 priority_score=0.728; completed quantum pilot results already ingested
qreq_8f9188553cfb5a53,mol_gnqldjvnphidic-uhfffaoysa-n,N#CC=C(Cl)C(Cl)=CC#N,N#CC=C(Cl)C(Cl)=CC#N,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d2334689fca275591049 priority_score=0.728; completed quantum pilot results already ingested
qreq_d18cf100fff602ff,mol_gslhsvzlthnipp-uhfffaoysa-n,N#CC=C(Br)C(C#N)=CCl,N#CC=C(Br)C(C#N)=CCl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c7901bbe4592b0937810 priority_score=0.728; completed quantum pilot results already ingested
qreq_7ffcbcd4067ca128,mol_hpoatocegxfcrz-uhfffaoysa-n,N#CC(C#N)=C(N)C(Cl)Cl,N#CC(C#N)=C(N)C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_745a28add93139372fea priority_score=0.728; completed quantum pilot results already ingested
qreq_c1434702dd73344d,mol_hqqauwbyzniljh-uhfffaoysa-n,N#CC(C#N)=CC=C(Cl)Cl,N#CC(C#N)=CC=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_6651fd7e622b12817ebe priority_score=0.728; completed quantum pilot results already ingested
qreq_20e50c1b5a6077a4,mol_mdhjkmacficgqd-nscuhmnnsa-n,N#CC(=CS(=O)(=O)Cl)S(=O)(=O)Cl,N#C/C(=C\S(=O)(=O)Cl)S(=O)(=O)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_31dd40229504ec17cbbc priority_score=0.728; completed quantum pilot results already ingested
qreq_5130c3fc801ba222,mol_ouuuepqngygjit-onegzznksa-n,[C-]#[N+]C(C#N)=C(Cl)C(F)(F)F,[C-]#[N+]/C(C#N)=C(/Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_088499f13307d7b121a2 priority_score=0.728; completed quantum pilot results already ingested
qreq_3d8f078bcf383b21,mol_ovtvisddumqolp-owojbtedsa-n,O=C(O)C=CC(=O)OC(Cl)(Cl)Cl,O=C(O)/C=C/C(=O)OC(Cl)(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8fc068345606834acf0a priority_score=0.728; completed quantum pilot results already ingested
qreq_a2a0827451053ab4,mol_pkemplitvbmupe-uhfffaoysa-n,O=C=C(C(F)(F)F)S(=O)(=O)F,O=C=C(C(F)(F)F)S(=O)(=O)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ac6118858f1c2f9d6fdc priority_score=0.728; completed quantum pilot results already ingested
qreq_09cadd408de4dd37,mol_unurmvmfocvwht-uhfffaoysa-n,N#CC(C#N)=C(O)C(F)F,N#CC(C#N)=C(O)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_132c42f2df8eed551992 priority_score=0.728; completed quantum pilot results already ingested
qreq_b14182d59872f2cb,mol_xdrpzjkgcipxfo-uhfffaoysa-n,NC(=O)NC(=O)C(Cl)=C(Cl)Cl,NC(=O)NC(=O)C(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c504b52436c51a0bdecf priority_score=0.728; completed quantum pilot results already ingested
qreq_8cb9f162e7f94c4a,mol_zhuiqridiufujl-uhfffaoysa-n,O=S(=O)(OCl)OC(F)=C(F)F,O=S(=O)(OCl)OC(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_594ba911fef4e6df83b3 priority_score=0.728; completed quantum pilot results already ingested
qreq_4e2e1c44c2d7504e,mol_azxyhinlgujgmw-uhfffaoysa-n,COC(=O)C(Cl)=C(Cl)C(=O)O,COC(=O)C(Cl)=C(Cl)C(=O)O,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_053312c1f2342b2f3d89 priority_score=0.727667; completed quantum pilot results already ingested
qreq_586e64177cd5a9f1,mol_bdqpzihfgcxgjn-uhfffaoysa-n,O=C(C=CCl)OC(=O)C=CCl,O=C(C=CCl)OC(=O)C=CCl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a6ddee0d4c7b5245b0e5 priority_score=0.727667; completed quantum pilot results already ingested
qreq_3258e7020458c136,mol_bihrcrbjbcylgy-uhfffaoysa-n,O=C(C=CBr)OC(=O)C=CBr,O=C(C=CBr)OC(=O)C=CBr,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_141a2ee5d4b09725a94f priority_score=0.727667; completed quantum pilot results already ingested
qreq_9bff1316f99a3e1c,mol_cinynviwnzskqh-uhfffaoysa-n,N#CC(F)=C=C(F)C#CF,N#CC(F)=C=C(F)C#CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_decb1a6f510abcb8f9c5 priority_score=0.727667; completed quantum pilot results already ingested
qreq_92b0a2acfa312baf,mol_dsrrfvxctabema-uhfffaoysa-n,N#CSCC(Cl)=C(Cl)CCl,N#CSCC(Cl)=C(Cl)CCl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_291dfeca907cbc92b5f7 priority_score=0.727667; completed quantum pilot results already ingested
qreq_53056372da54b92e,mol_gsvsjocrtdwmiz-uhfffaoysa-n,CC(C#N)=C(O)C(F)(F)F,CC(C#N)=C(O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d6d8a4c7a3fcebb53e54 priority_score=0.727667; completed quantum pilot results already ingested
qreq_c71f9ac1c78822cb,mol_iazxbhstfvmurs-uhfffaoysa-n,N#CC(C#N)=CC(F)(F)F,N#CC(C#N)=CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e65fc229eb7582235bc7 priority_score=0.727667; completed quantum pilot results already ingested
qreq_54d11e5a3a7a41a2,mol_ikmuokpevyrpai-uhfffaoysa-n,C=C(F)C(=O)OC(=O)C=CF,C=C(F)C(=O)OC(=O)C=CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_239e75fd6025df2e33b0 priority_score=0.727667; completed quantum pilot results already ingested
qreq_0b738384458b2f36,mol_ksybitspxqatdn-uhfffaoysa-n,C=CC(=O)OC(=O)C=C(F)F,C=CC(=O)OC(=O)C=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f1380c50a172723cb86b priority_score=0.727667; completed quantum pilot results already ingested
qreq_07286079a03339ba,mol_maxoddcvgfvsdl-uhfffaoysa-n,N#CSCCC(F)=C(F)F,N#CSCCC(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a28b59aaaed93d6f479b priority_score=0.727667; completed quantum pilot results already ingested
qreq_921ea904c2b8aeb0,mol_mhjzhxvhlwfnlj-zpuqhviosa-n,O=C(OC(Cl)=CCl)OC(Cl)=CCl,O=C(O/C(Cl)=C/Cl)O/C(Cl)=C/Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_981a815d9ac5f1b9da96 priority_score=0.727667; completed quantum pilot results already ingested
qreq_d6ab30fdfb895243,mol_muhsusyetkwiqx-uhfffaoysa-n,O=C(O)C(=O)OCC=C(Cl)Cl,O=C(O)C(=O)OCC=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_6d7d3ae7be515365a0b8 priority_score=0.727667; completed quantum pilot results already ingested
qreq_d89a75bf1411c755,mol_nnlcmnuzxirirw-uhfffaoysa-n,O=C(O)C(=O)OC=CC(Cl)Cl,O=C(O)C(=O)OC=CC(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b96600130d885b7a05c8 priority_score=0.727667; completed quantum pilot results already ingested
qreq_bf328c83a8b888a0,mol_nsxymciocllwfz-uhfffaoysa-n,C=C(F)C(=O)OC(=O)C(=C)F,C=C(F)C(=O)OC(=O)C(=C)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_89ee7eb05d4d88ebe28d priority_score=0.727667; completed quantum pilot results already ingested
qreq_47d6b551696a0b4d,mol_nyalxwaenksees-owojbtedsa-n,N#CC=CC(F)(F)C(F)(F)F,N#C/C=C/C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3592cdf2ec3ccf6f1f0a priority_score=0.727667; completed quantum pilot results already ingested
qreq_6e4800a600595753,mol_oncblsbpbzzzqd-uhfffaoysa-n,CCOC(I)=C(C#N)C#N,CCOC(I)=C(C#N)C#N,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_518c5ab37d66c6ed6b30 priority_score=0.727667; completed quantum pilot results already ingested
qreq_472bf50eb6a4eb97,mol_qxtsykrdlygiav-hhpmzfqdsa-n,N=CC(Cl)=C(Cl)C(=O)N[N+](=O)[O-],N=C/C(Cl)=C(\Cl)C(=O)N[N+](=O)[O-],xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5fc794965bc81dbf8f08 priority_score=0.727667; completed quantum pilot results already ingested
qreq_08d0f0a7af08e232,mol_romddagcxclcfl-uhfffaoysa-n,C=CC(=O)OC(=O)C(F)=CF,C=CC(=O)OC(=O)C(F)=CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_424a9af3b1afdec9cde2 priority_score=0.727667; completed quantum pilot results already ingested
qreq_3ee1f86ea2d997e3,mol_rqdmsstvbmdwac-uhfffaoysa-n,N#CC(C#N)=C(Cl)C(F)F,N#CC(C#N)=C(Cl)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8c223cbc1023bae0db43 priority_score=0.727667; completed quantum pilot results already ingested
qreq_aeba0a3a4d59cdd1,mol_sqbgolijkchlmy-uhfffaoysa-n,N#CC(C#N)=CC(Cl)(Cl)Cl,N#CC(C#N)=CC(Cl)(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7197b89bf9299eb520d0 priority_score=0.727667; completed quantum pilot results already ingested
qreq_9e2ff97abf949b19,mol_sxcaetlkzbpfah-uhfffaoysa-n,O=C(C=CF)OC(=O)C=CF,O=C(C=CF)OC(=O)C=CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_89071e16a926b4eabddb priority_score=0.727667; completed quantum pilot results already ingested
qreq_91ae081d244993f4,mol_tvgpjggcauokbb-uhfffaoysa-n,N#CC(Cl)=C(C#N)C(F)F,N#CC(Cl)=C(C#N)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_561e261338c92985ac6f priority_score=0.727667; completed quantum pilot results already ingested
qreq_27c6e221a9963b9d,mol_ugrqyloibdtkjm-zpuqhviosa-n,O=C(OC(F)=CF)OC(F)=CF,O=C(O/C(F)=C/F)O/C(F)=C/F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e33f38685757ade31bdb priority_score=0.727667; completed quantum pilot results already ingested
qreq_df25b4def0b02246,mol_vrewhlwfxijdho-uhfffaoysa-n,C=C(Br)C(=O)OC(=O)C(=C)Br,C=C(Br)C(=O)OC(=O)C(=C)Br,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9803c84a506cb2571f4b priority_score=0.727667; completed quantum pilot results already ingested
qreq_28ed6ba74f14f435,mol_xcxgkqfxovpclj-uhfffaoysa-n,C=C(Cl)C(=O)OC(=O)C(=C)Cl,C=C(Cl)C(=O)OC(=O)C(=C)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f730fa1e87cdc0a6fff6 priority_score=0.727667; completed quantum pilot results already ingested
qreq_9114d1235f7c5cf4,mol_xxpodxweavwtem-uhfffaoysa-n,N#CSCC(Cl)=C(Cl)CBr,N#CSCC(Cl)=C(Cl)CBr,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8ab31a8786d2f00fe5bb priority_score=0.727667; completed quantum pilot results already ingested
qreq_68660afe725d7842,mol_apdfkubluoioph-uhfffaoysa-n,CC(F)C(F)(F)C(F)=C(F)F,CC(F)C(F)(F)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_70fdbd63c95e51926224 priority_score=0.727333; completed quantum pilot results already ingested
qreq_471613c98916a73a,mol_ciisgafbmsducu-uhfffaoysa-n,COC(=O)C(=C=S)C(F)(F)F,COC(=O)C(=C=S)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ec46f26f47d0b96225f2 priority_score=0.727333; completed quantum pilot results already ingested
qreq_2750d0180eaed4b3,mol_cqhchzymnxduda-uhfffaoysa-n,C=CC(=O)OC(=O)C(F)(F)F,C=CC(=O)OC(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_804950d81ddca59f4b88 priority_score=0.727333; completed quantum pilot results already ingested
qreq_194b127218deda00,mol_crsfhbqxhswncc-uhfffaoysa-n,CC(=C(F)F)C(F)C(F)(F)F,CC(=C(F)F)C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_375ef7ab3de5dbab6faa priority_score=0.727333; completed quantum pilot results already ingested
qreq_f396850687483616,mol_dwfipuygepbihh-uhfffaoysa-n,CC(=O)OC(=O)C(F)=C(F)F,CC(=O)OC(=O)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e12be741b9ae4aa3660d priority_score=0.727333; completed quantum pilot results already ingested
qreq_0fbddf1c8180a118,mol_fnzpzbfprngxgt-uhfffaoysa-n,CC(=C(Cl)C#N)C(F)(F)F,CC(=C(Cl)C#N)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_31fa609101dc6430cc2d priority_score=0.727333; completed quantum pilot results already ingested
qreq_887c6cfc7a88f3a7,mol_ftgjdtrqgjluoc-uhfffaoysa-n,O=S(=O)(Cl)C=CCS(=O)(=O)Cl,O=S(=O)(Cl)C=CCS(=O)(=O)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_91942e02f3d32fe92d4a priority_score=0.727333; completed quantum pilot results already ingested
qreq_cdf4ba759217412c,mol_gqsmhminnjwqlh-uhfffaoysa-n,CC(F)C(F)(F)C(Cl)=C(F)F,CC(F)C(F)(F)C(Cl)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_6df0dd8e879f67399061 priority_score=0.727333; completed quantum pilot results already ingested
qreq_09b20aad3e1b18b2,mol_hfxwzabrzprtay-uhfffaoysa-n,CC(=C(F)F)C(F)C(F)(F)Cl,CC(=C(F)F)C(F)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_18fa14f8387428b13852 priority_score=0.727333; completed quantum pilot results already ingested
qreq_42358731cf025c36,mol_hgodyfiozqktjy-rqowecaxsa-n,FC=C(F)C(CF)C(F)(F)F,F/C=C(\F)C(CF)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e9baaf1c9ee533603d29 priority_score=0.727333; completed quantum pilot results already ingested
qreq_423de01512079bb6,mol_hgodyfiozqktjy-uhfffaoysa-n,FC=C(F)C(CF)C(F)(F)F,FC=C(F)C(CF)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_47c9db96b5ee87696f7f priority_score=0.727333; completed quantum pilot results already ingested
qreq_cba212502d2019ba,mol_hujfsgytlqlwhv-uhfffaoysa-n,FC(F)C(F)C=CC(F)(F)F,FC(F)C(F)C=CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9bdf25724f1934a93505 priority_score=0.727333; completed quantum pilot results already ingested
qreq_2246a982524894d6,mol_irqdmawwgnfebu-uhfffaoysa-n,C=C(OC(F)=C(F)F)C(=O)O,C=C(OC(F)=C(F)F)C(=O)O,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2e9ac51267995ed05912 priority_score=0.727333; completed quantum pilot results already ingested
qreq_d482e23f21166f5f,mol_jczinmkimybprv-uhfffaoysa-n,C=CC(=O)NS(F)(F)(F)(F)F,C=CC(=O)NS(F)(F)(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_fe65f1207f6d630783b5 priority_score=0.727333; completed quantum pilot results already ingested
qreq_01611af5a9af8634,mol_jzfgrlrvlsjyte-ihwypqmzsa-n,CC(=CF)C(F)(F)C(F)(F)F,C/C(=C/F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_01088069fdee2756c945 priority_score=0.727333; completed quantum pilot results already ingested
qreq_3384cc3e3b32e192,mol_jzfgrlrvlsjyte-nscuhmnnsa-n,CC(=CF)C(F)(F)C(F)(F)F,C/C(=C\F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_000319bd049b9c752be8 priority_score=0.727333; completed quantum pilot results already ingested
qreq_ad66fcc22cfad290,mol_kdxzocpkmfoyeu-uhfffaoysa-n,CC(F)(C(F)=C(F)F)C(F)F,CC(F)(C(F)=C(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3ca9db2f16b3b4817ed6 priority_score=0.727333; completed quantum pilot results already ingested
qreq_1c1e434d570841c4,mol_kelhdmdccrcwno-uhfffaoysa-n,CC(C#N)=C(Cl)C(F)(F)F,CC(C#N)=C(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b5344e76c7b554bd4db9 priority_score=0.727333; completed quantum pilot results already ingested
qreq_cbe1c30a37c4f5a7,mol_kgbkvjcyabgchd-ihwypqmzsa-n,CC(=C(F)C(F)(F)F)C(F)F,C/C(=C(/F)C(F)(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_bb99b742f728d88fd11e priority_score=0.727333; completed quantum pilot results already ingested
qreq_b33c3781c6085140,mol_kwxgxdvhqpmyqj-uhfffaoysa-n,C=C(Cl)C(F)C(F)(F)C(F)F,C=C(Cl)C(F)C(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2b8343db2f8e0c512fb6 priority_score=0.727333; completed quantum pilot results already ingested
qreq_138ee49a982dd85b,mol_lfoypogaibswhl-nscuhmnnsa-n,CC(F)(F)C(=C(F)Br)C(F)F,CC(F)(F)/C(=C(/F)Br)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_baf51e7a22cbe84b0bdf priority_score=0.727333; completed quantum pilot results already ingested
qreq_e520e5c2ac4d27eb,mol_lnimpubzobubmg-uhfffaoysa-n,ClC(Cl)=CC(Cl)C(Cl)C(Cl)Cl,ClC(Cl)=CC(Cl)C(Cl)C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_249f7a19ab725901df6b priority_score=0.727333; completed quantum pilot results already ingested
qreq_74738b2b14c56bd5,mol_mthbdnzhbxlain-uhfffaoysa-n,N#CC=C(C(F)F)C(F)F,N#CC=C(C(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_7a098c60a46f0fb7207c priority_score=0.727333; completed quantum pilot results already ingested
qreq_a2fe9a0b3ac10a39,mol_myiiajcrmmmlpj-uhfffaoysa-n,CC(Cl)C(Cl)(Cl)C(Cl)=C(Cl)Cl,CC(Cl)C(Cl)(Cl)C(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b9c6bdebb143d125e7db priority_score=0.727333; completed quantum pilot results already ingested
qreq_8e21090472120e55,mol_nepyixvinuiocg-uhfffaoysa-n,N=CC(=C(N)C(=O)Cl)[N+](=O)[O-],N=CC(=C(N)C(=O)Cl)[N+](=O)[O-],xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8e681b3bc7f12ee8d9c4 priority_score=0.727333; completed quantum pilot results already ingested
qreq_8568b908b6ccc270,mol_obdahtvcfhgtnf-uhfffaoysa-n,FC(F)=CC(F)C(F)C(F)F,FC(F)=CC(F)C(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3593e37c23cb2b6f949f priority_score=0.727333; completed quantum pilot results already ingested
qreq_f0d47ac13865b562,mol_obhazhxftqwcky-ihwypqmzsa-n,CC(=CC(F)(F)F)C(F)(F)F,C/C(=C/C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4431a164c4ca75e4f529 priority_score=0.727333; completed quantum pilot results already ingested
