queue_entry_id,mol_id,campaign_id,model_version,acquisition_strategy,priority_score,uncertainty_score,novelty_score,feasibility_score,hard_constraint_status,recommended_next_action,payload_json,status,created_at,updated_at,expires_at,notes
alq_d49f27e4124ddd265ef6,mol_vexzgxhmugyjmc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,coverage_gap,0.623354,0.6,0.05,0.98,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.6, ""feasibility"": 0.98, ""novelty"": 0.05, ""performance"": 0.8545143460455155, ""uncertainty"": 0.6}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_hydrogenchloride""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_804fe8a533883242f0c0,mol_vqtubccksqidnk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.623333,0.4,0.2,0.955556,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9555555555555556, ""novelty"": 0.2, ""performance"": 1.0, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_isobutene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_4a303664c413e3c73f72,mol_cscppacgzoocgx-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.619,0.4,0.2,0.926667,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9266666666666666, ""novelty"": 0.2, ""performance"": 1.0, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_acetone""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_653efa9e4b4cf7aaa5c2,mol_jjwkpuradfrfrb-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.610667,0.4,0.15,0.937778,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9377777777777778, ""novelty"": 0.15, ""performance"": 1.0, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_carbonylsulfide""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_dcfb3d50055b411735b9,mol_iaypibmasnfspl-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.606833,0.4,0.15,0.912222,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9122222222222223, ""novelty"": 0.15, ""performance"": 1.0, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_ethyleneoxide""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_c08772c2c5b6842d7a96,mol_fdmfuzhcirhgrg-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.600667,0.3,0.3,0.904444,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-1243zf"", ""score_components"": {""coverage_gap"": 0.3, ""feasibility"": 0.9044444444444444, ""novelty"": 0.3, ""performance"": 1.0, ""uncertainty"": 0.3}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r1243zf""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_515595a356e124f00d22,mol_rwsotubldixvet-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.597119,0.4,0.05,0.982222,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""gwp_100yr"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9822222222222222, ""novelty"": 0.05, ""performance"": 0.9992866453264394, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_hydrogensulfide""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_aea8aac9a05f328a8073,mol_nlolsxyrjfeota-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.588667,0.2,0.5,0.791111,passed,run_cycle,"{""coverage_tier"": ""B"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-1336mzz(E)"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.7911111111111111, ""novelty"": 0.5, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r1336mzze""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_5ce173945c036bdd6cf6,mol_hmmgmwaxvfquoa-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,coverage_gap,0.585833,0.5,0.8,0.672222,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""cop_standard_cycle"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.5, ""feasibility"": 0.6722222222222223, ""novelty"": 0.8, ""performance"": 0.5, ""uncertainty"": 0.5}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_d4""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_cedf758e50c07f81d4a2,mol_ctqngglpubdakn-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.5835,0.2,0.4,0.89,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.89, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_o_xylene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_4b947bc10b7455e138c1,mol_ivszlxzyqviefr-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.5835,0.2,0.4,0.89,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.89, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_m_xylene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_f16904343c0a155c0d77,mol_ynqlutrbyvcpmq-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.5835,0.2,0.4,0.89,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.89, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_ethylbenzene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_b8447b647a2285b5c545,mol_fyirupztypildh-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.581333,0.2,0.45,0.808889,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-236ea"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.8088888888888889, ""novelty"": 0.45, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r236ea""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_f6de21bbc81cfa8cf6c0,mol_ajdizqlsfpqpey-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.579333,0.2,0.4,0.862222,passed,run_cycle,"{""coverage_tier"": ""A"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-113"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.8622222222222222, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r113""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_9865ad3e4a7d46bdd20e,mol_ddmousalmhhkos-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.579333,0.2,0.4,0.862222,passed,run_cycle,"{""coverage_tier"": ""A"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-114"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.8622222222222222, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r114""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_b202ed7196ce41a34802,mol_yxfvvabegxronw-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.574833,0.2,0.35,0.898889,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.8988888888888888, ""novelty"": 0.35, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_toluene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_3c04d0d68cda01b431bf,mol_rahzwnyvwxnfoc-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.574333,0.3,0.15,0.928889,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""gwp_100yr"", ""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-764"", ""score_components"": {""coverage_gap"": 0.3, ""feasibility"": 0.9288888888888889, ""novelty"": 0.15, ""performance"": 1.0, ""uncertainty"": 0.3}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_sulfurdioxide""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_28bd05dfc783ad5f2e95,mol_dioqzvsqgtusai-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.571667,0.1,0.5,0.911111,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""gwp_100yr""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.9111111111111111, ""novelty"": 0.5, ""performance"": 1.0, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_n_decane""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_1687914ff859cecbe562,mol_okkjlvbelutlkv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.571,0.3,0.1,0.973333,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""gwp_100yr"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.3, ""feasibility"": 0.9733333333333334, ""novelty"": 0.1, ""performance"": 1.0, ""uncertainty"": 0.3}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_methanol""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_0879b4c7fdd4685c8bf1,mol_rfcauadvodfslz-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.570836,0.2,0.4,0.862222,passed,run_cycle,"{""coverage_tier"": ""A"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-115"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.8622222222222222, ""novelty"": 0.4, ""performance"": 0.9716761213694382, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r115""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_e66423644baf76d744ac,mol_uhovqnzjysornb-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.566167,0.2,0.3,0.907778,passed,manual_curation,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.9077777777777778, ""novelty"": 0.3, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_benzene""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_a78a43faf37ae1aa842f,mol_xdtmqsrobmdmfd-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.566167,0.2,0.3,0.907778,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""gwp_100yr"", ""thermal_conductivity_liquid_wmk""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.9077777777777778, ""novelty"": 0.3, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_cyclohexane""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_0ccf9c0403b6711b4a71,mol_bkimmitumnqmos-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.563,0.1,0.45,0.92,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""gwp_100yr""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.92, ""novelty"": 0.45, ""performance"": 1.0, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_n_nonane""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_d6b3051815739928d1fa,mol_dmupymoryhffct-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,coverage_gap,0.563,0.6,0.4,0.82,passed,literature_search,"{""coverage_tier"": ""C"", ""missing_properties"": [""ashrae_safety"", ""cop_standard_cycle"", ""gwp_100yr"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-1225ye(Z)"", ""score_components"": {""coverage_gap"": 0.6, ""feasibility"": 0.82, ""novelty"": 0.4, ""performance"": 0.5, ""uncertainty"": 0.6}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierc_candidate_1225yez""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_9ed6ce97e37cae0bc25d,mol_pxgokwxkjxapgv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,coverage_gap,0.559,0.7,0.1,0.96,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""cop_standard_cycle"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.7, ""feasibility"": 0.96, ""novelty"": 0.1, ""performance"": 0.5, ""uncertainty"": 0.7}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_fluorine""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_bd331790ffc9508f80f1,mol_frchksnazzfgca-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.558333,0.2,0.25,0.922222,passed,manual_curation,"{""coverage_tier"": ""B"", ""missing_properties"": [""ashrae_safety"", ""toxicity_class""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-141b"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.9222222222222223, ""novelty"": 0.25, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r141b""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_f53fb12ba97adb8587ad,mol_vpayjeuhkvessd-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.556667,0.2,0.25,0.911111,passed,run_cycle,"{""coverage_tier"": ""B"", ""missing_properties"": [""thermal_conductivity_liquid_wmk"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-13I1"", ""score_components"": {""coverage_gap"": 0.2, ""feasibility"": 0.9111111111111111, ""novelty"": 0.25, ""performance"": 1.0, ""uncertainty"": 0.2}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_r13i1""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_308d3fe4e3287c4dd756,mol_nbvxsuqywxrmnv-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.554576,0.4,0.1,0.971111,passed,manual_curation,"{""coverage_tier"": ""A"", ""missing_properties"": [""ashrae_safety"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""promoted_gap"", ""r_number"": ""R-41"", ""score_components"": {""coverage_gap"": 0.4, ""feasibility"": 0.9711111111111111, ""novelty"": 0.1, ""performance"": 0.8296986451819609, ""uncertainty"": 0.4}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""anchor_r41""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
alq_330abf56e5b469f77712,mol_tvmxdcgiabbofy-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,uncertainty_sampling,0.554333,0.1,0.4,0.928889,passed,literature_search,"{""coverage_tier"": ""B"", ""missing_properties"": [""gwp_100yr""], ""queue_scope"": ""promoted_gap"", ""r_number"": """", ""score_components"": {""coverage_gap"": 0.1, ""feasibility"": 0.9288888888888889, ""novelty"": 0.4, ""performance"": 1.0, ""uncertainty"": 0.1}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""seed_n_octane""}",proposed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready
