name,property_code,property_name_candidate,value,value_num,unit,source_sheet,match_status,next_action,notes
"5-Chloro-1,2,3,4-tetrafluorocyclopenta-1,3-diene",Tb_K,boiling_point_c,9.73,9.730000000000018,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
5-chlorohex-1-ene,Tb_K,boiling_point_c,120.7,120.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
ACETALDEHYDE,Tb_K,boiling_point_c,20.1,20.100000000000023,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetamide,2,2,2-Trifluoro-N,N-Dimethyl-",Tb_K,boiling_point_c,133,133.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Chlorodifluoro-",Tb_K,boiling_point_c,122,122.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Chlorofluoro-,Ethyl-Ester",Tb_K,boiling_point_c,129,129.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Difluoro-",Tb_K,boiling_point_c,133,133.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Difluoro-,Ethyl-Ester",Tb_K,boiling_point_c,100,100.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Fluoro-",Tb_K,boiling_point_c,168,168.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Fluoro-,Ethyl-Ester",Tb_K,boiling_point_c,120,120.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Trifluoro-,1,1-Dimethylethyl-Ester",Tb_K,boiling_point_c,83,83.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Trifluoro-,Butyl-Ester",Tb_K,boiling_point_c,83,83.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Acetic-Acid,Trifluoro-,Ethyl-Ester",Tb_K,boiling_point_c,61,61.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Acetyl-Fluoride,Tb_K,boiling_point_c,20.8,20.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzaldehyde,3-Fluoro-",Tb_K,boiling_point_c,173,173.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzenamine,2,4-Difluoro-",Tb_K,boiling_point_c,170,170.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzenamine,2-Fluoro-",Tb_K,boiling_point_c,175,175.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,(Difluoromethyl)-",Tb_K,boiling_point_c,140,140.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,(Fluoromethyl)-",Tb_K,boiling_point_c,140,140.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1,2,3,4-Tetrafluoro-",Tb_K,boiling_point_c,94.3,94.30000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1,2,4-Trifluoro-",Tb_K,boiling_point_c,90,90.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1,3-Dichloro-",Tb_K,boiling_point_c,173,173.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1,4-Dichloro-",Tb_K,boiling_point_c,174,174.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Bromo-3-Fluoro-",Tb_K,boiling_point_c,150,150.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Bromo-4-Fluoro-",Tb_K,boiling_point_c,151.5,151.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-2-(Trifluoromethyl)-",Tb_K,boiling_point_c,152.2,152.20000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-2-Fluoro-",Tb_K,boiling_point_c,137.6,137.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-3-(Trifluoromethyl)-",Tb_K,boiling_point_c,137.5,137.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-3-Fluoro-",Tb_K,boiling_point_c,127.6,127.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-3-Fluoro-2-Methyl-",Tb_K,boiling_point_c,154,154.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-3-Methyl-",Tb_K,boiling_point_c,161.8,161.8,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Chloro-4-Fluoro-",Tb_K,boiling_point_c,130,130.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Ethoxy-2-Fluoro-",Tb_K,boiling_point_c,171.4,171.40000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Ethoxy-4-Fluoro-",Tb_K,boiling_point_c,173,173.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-2-(Trifluoromethyl)-",Tb_K,boiling_point_c,114.5,114.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-2-Methyl-",Tb_K,boiling_point_c,115,115.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-3-(Trifluoromethyl)-",Tb_K,boiling_point_c,101.5,101.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-3-Methyl-",Tb_K,boiling_point_c,115,115.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-4-(Trifluoromethyl)-",Tb_K,boiling_point_c,103.5,103.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-4-Methoxy-",Tb_K,boiling_point_c,157,157.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Fluoro-4-Methyl-",Tb_K,boiling_point_c,116.6,116.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,1-Methyl-4-(Trifluoromethyl)-",Tb_K,boiling_point_c,129,129.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,2-Fluoro-1,3,5-Trimethyl-",Tb_K,boiling_point_c,171.5,171.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,Chloro-",Tb_K,boiling_point_c,131.7,131.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,Fluoro-",Tb_K,boiling_point_c,84.7,84.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,Pentafluoro-",Tb_K,boiling_point_c,85.7,85.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,Pentafluoromethoxy-",Tb_K,boiling_point_c,138.5,138.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzene,Pentafluoromethyl-",Tb_K,boiling_point_c,117.5,117.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzeneacetic-Acid,4-Fluoro-",Tb_K,boiling_point_c,164.05,164.05,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Benzofuran,Tb_K,boiling_point_c,174,174.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Benzotrifluoride,Tb_K,boiling_point_c,102.1,102.10000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Benzoyl-Chloride,4-Fluoro-",Tb_K,boiling_point_c,178,178.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Benzoyl-Fluoride,Tb_K,boiling_point_c,154.5,154.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
BICYCLO[1.1.0]BUTANE,Tb_K,boiling_point_c,-12.61,-12.609999999999957,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bicyclo[2.2.1]Heptane,Tb_K,boiling_point_c,105.3,105.30000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Bicyclo[2.2.1]Heptane,2-Chloro-",Tb_K,boiling_point_c,162,162.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bicyclo[4.1.0]Heptane,Tb_K,boiling_point_c,116.5,116.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bicyclo[4.2.0]Oct-2-Ene,Tb_K,boiling_point_c,138,138.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bicyclo[4.2.0]Octane,Tb_K,boiling_point_c,136,136.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Bicyclo-2.2.1-Hepta-2,5-Diene",Tb_K,boiling_point_c,89.5,89.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bis(difluoromethoxy)difluoromethane,Tb_K,boiling_point_c,4.93,4.930000000000007,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bis(Difluoromethyl)Ether,Tb_K,boiling_point_c,5.59,5.590000000000032,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bromochlorodifluoromethane,Tb_K,boiling_point_c,-3.7,-3.6999999999999886,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
BROMOCHLOROMETHANE,Tb_K,boiling_point_c,68,68.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bromodifluoromethane,Tb_K,boiling_point_c,-15.618,-15.617999999999995,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Bromotrifluoromethane,Tb_K,boiling_point_c,-57.8,-57.79999999999998,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane, 1-Chloro-",Tb_K,boiling_point_c,78.6,78.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane, 2-Chloro-",Tb_K,boiling_point_c,68,68.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,1,1,2-Tetrachloro-",Tb_K,boiling_point_c,135,135.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,1-Dichloro-",Tb_K,boiling_point_c,113.8,113.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,1-Dichloro-3-Methyl-",Tb_K,boiling_point_c,130,130.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,2-Dichloro-2-Methyl-",Tb_K,boiling_point_c,134,134.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,3-Dichloro-",Tb_K,boiling_point_c,124.1,124.10000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1,3-Dichloro-3-Methyl-",Tb_K,boiling_point_c,146.7,146.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1-Chloro-3-Methyl-",Tb_K,boiling_point_c,98.9,98.90000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,1-Chloro-4-Fluoro-",Tb_K,boiling_point_c,114.7,114.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2,2-Dichloro-",Tb_K,boiling_point_c,104,104.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2,2'-Thiobis-",Tb_K,boiling_point_c,165,165.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2,3-Dichloro-,(R*,R*)-(.+-.)-",Tb_K,boiling_point_c,118,118.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2,3-Dichloro-2-Methyl-",Tb_K,boiling_point_c,129,129.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2-Chloro-,(+-)-",Tb_K,boiling_point_c,68,68.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butane,2-Chloro-2-Methyl-",Tb_K,boiling_point_c,85.5,85.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Butanoic-Acid,4,4,4-Trifluoro-3-Oxo-,Ethyl-Ester",Tb_K,boiling_point_c,133,133.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Carbamic-acid,butyl-ester",Tb_K,boiling_point_c,193.65,193.65000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Carbon Tetrachloride,Tb_K,boiling_point_c,76.8,76.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorofluoroethane,Tb_K,boiling_point_c,16.2,16.200000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorofluoromethane,Tb_K,boiling_point_c,-9.1,-9.099999999999966,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorofluoropropane,Tb_K,boiling_point_c,48.9,48.900000000000034,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chloroform,Tb_K,boiling_point_c,61.1,61.10000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorohexafluoropropane,Tb_K,boiling_point_c,14.1,14.100000000000023,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chloromethyl)Cyclopropane,Tb_K,boiling_point_c,88,88.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chloropentafluoropropane,Tb_K,boiling_point_c,27.2,27.200000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorotetrafluoropropane,Tb_K,boiling_point_c,22,22.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Chlorotrifluoropropane,Tb_K,boiling_point_c,43.23,43.23000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis,Trans-2,4-HEXADIENE",Tb_K,boiling_point_c,80,80.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"cis-1,1,1,4,4,4-hexafluoro-2-butene",Tb_K,boiling_point_c,33.45,33.450000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"cis-1,2,3,3,3-pentafluoroprop-1-ene",Tb_K,boiling_point_c,-18,-17.99999999999997,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"cis-1,2-difluorethene",Tb_K,boiling_point_c,-42,-41.99999999999997,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"CIS-1,2-DIFLUOROCYCLOPROPANE",Tb_K,boiling_point_c,6.33,6.330000000000041,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,2-DIMETHYLCYCLOHEXANE",Tb_K,boiling_point_c,129.8,129.8,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,2-DIMETHYLCYCLOPENTANE",Tb_K,boiling_point_c,91.9,91.90000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,3-DIMETHYLCYCLOHEXANE",Tb_K,boiling_point_c,122.5,122.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,3-DIMETHYLCYCLOPENTANE",Tb_K,boiling_point_c,91.7,91.70000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,3-PENTADIENE",Tb_K,boiling_point_c,42,42.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cis-1,4-DIMETHYLCYCLOHEXANE",Tb_K,boiling_point_c,120,120.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-2-HEPTENE,Tb_K,boiling_point_c,98,98.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-2-OCTENE,Tb_K,boiling_point_c,125.6,125.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-2-PENTENE,Tb_K,boiling_point_c,36.9,36.900000000000034,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-3-HEPTENE,Tb_K,boiling_point_c,95.8,95.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-3-HEXENE,Tb_K,boiling_point_c,67,67.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-3-OCTENE,Tb_K,boiling_point_c,122.9,122.90000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cis-4-OCTENE,Tb_K,boiling_point_c,129,129.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
CYCLOBUTANE,Tb_K,boiling_point_c,12.6,12.600000000000023,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,1,2-Bis(Methylene)-",Tb_K,boiling_point_c,64,64.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,1,2-Diethenyl-,Cis-",Tb_K,boiling_point_c,112.5,112.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,1,2-Diethenyl-,Trans-",Tb_K,boiling_point_c,112.5,112.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,Ethyl-",Tb_K,boiling_point_c,70.8,70.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,Methyl-",Tb_K,boiling_point_c,36.3,36.30000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclobutane,Methylene-",Tb_K,boiling_point_c,42.2,42.200000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cyclobutene,Tb_K,boiling_point_c,2,2.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cycloheptane,Methyl-",Tb_K,boiling_point_c,134,134.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cycloheptene,1-Methyl-",Tb_K,boiling_point_c,136,136.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Cyclohexanamine,Tb_K,boiling_point_c,134,134.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane, Bromo-",Tb_K,boiling_point_c,166.2,166.20000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane, Chloro-",Tb_K,boiling_point_c,142,142.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane, Fluoro-",Tb_K,boiling_point_c,101,101.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,1,1-Dichloro-",Tb_K,boiling_point_c,171,171.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,1,2-Bis(Methylene)-",Tb_K,boiling_point_c,90,90.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,1-Methyl-4-Methylene-",Tb_K,boiling_point_c,122,122.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,Ethenyl-",Tb_K,boiling_point_c,128,128.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,Ethylidene-",Tb_K,boiling_point_c,136,136.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Cyclohexane,Methylene-",Tb_K,boiling_point_c,102.5,102.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
