seed_id,r_number,family,query_name,pubchem_query_type,nist_query,nist_query_type,coolprop_fluid,priority_tier,selection_role,coverage_tier,source_bundle,coolprop_support_expected,regulatory_priority,entity_scope,model_inclusion,notes
tierd_pubchem_17952214,,HFO,17952214,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL1772708; existing_first_block_match=no
tierd_pubchem_101676052,,HFO,101676052,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101676052; existing_first_block_match=no
tierd_pubchem_101363389,,HFO,101363389,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101363389; existing_first_block_match=no
tierd_pubchem_13627108,,HFO,13627108,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: dichloropropadienone; existing_first_block_match=no
tierd_pubchem_157308623,,HFO,157308623,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL15305332; existing_first_block_match=no
tierd_pubchem_11275001,,HFO,11275001,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 11275001; existing_first_block_match=no
tierd_pubchem_137558,,HFO,137558,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 460-11-7; existing_first_block_match=no
tierd_pubchem_177629879,,HFO,177629879,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 177629879; existing_first_block_match=no
tierd_pubchem_2782256,,HFO,2782256,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 1-bromo-1-fluoroethene; existing_first_block_match=no
tierd_pubchem_5463043,,HFO,5463043,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 2366-31-6; existing_first_block_match=no
tierd_pubchem_5709597,,HFO,5709597,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: (Z)-1-Bromo-2-fluoroethylene; existing_first_block_match=no
tierd_pubchem_101363390,,HFO,101363390,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101363390; existing_first_block_match=no
tierd_pubchem_100956160,,HFO,100956160,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 100956160; existing_first_block_match=no
