request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_257042cc2c7403a6,mol_qysgyzvsczslht-uhfffaoysa-n,FC(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB053,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_030b1aa9a94d0f9f/xtbopt.xyz,11,executor,xtb_executor_unavailable
qreq_c53b18f894902ff4,mol_vopwnxzwbydodv-uhfffaoysa-n,FC(F)Cl,FC(F)Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB037,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_42936f2e8d47f97e/xtbopt.xyz,4,executor,xtb_executor_unavailable
qreq_31fa50e88d0db454,mol_yfmfnykeudldtl-uhfffaoysa-n,FC(C(F)(F)F)C(F)(F)F,FC(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB018,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7409b07997e96b1f/xtbopt.xyz,10,executor,xtb_executor_unavailable
qreq_4c81cf19b2124416,mol_xpdwgbqvdmorpb-uhfffaoysa-n,FC(F)F,FC(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB015,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_95d9aae33b95135b/xtbopt.xyz,4,executor,xtb_executor_unavailable
qreq_a7c24fb6739c693c,mol_fyirupztypildh-uhfffaoysa-n,FC(F)C(F)C(F)(F)F,FC(F)C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB020,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_03721bb6b2f4c435/xtbopt.xyz,9,executor,xtb_executor_unavailable
qreq_1e6bcbfd3b887540,mol_nsgxibwmjzwtpy-uhfffaoysa-n,FC(F)(F)CC(F)(F)F,FC(F)(F)CC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB021,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7dedcb23dc4b48ce/xtbopt.xyz,9,executor,xtb_executor_unavailable
qreq_efcde3ee2bc48cf5,mol_awtofsdlnreifs-uhfffaoysa-n,FCC(F)(F)C(F)F,FCC(F)(F)C(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB022,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2d80adc47a5db8a9/xtbopt.xyz,8,executor,xtb_executor_unavailable
qreq_a492398f8ccfbfeb,mol_mssnhsvigihoja-uhfffaoysa-n,FC(F)CC(F)(F)F,FC(F)CC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB023,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2468622b8566b7a8/xtbopt.xyz,8,executor,xtb_executor_unavailable
qreq_0ce0b44cc05e81d6,mol_atuoywhbwrkthz-uhfffaoysa-n,CCC,CCC,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB005,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3fc552e219566122/xtbopt.xyz,3,executor,xtb_executor_unavailable
qreq_ed9968a22e3f3d99,mol_rwriwbaiicgttq-uhfffaoysa-n,FCF,FCF,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB001,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1721dd29a5f82ba7/xtbopt.xyz,3,executor,xtb_executor_unavailable
