request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_37fc7bbfd7f4c13a,mol_wzlfpvprzgtckp-uhfffaoysa-n,CC(F)(F)CC(F)(F)F,CC(F)(F)CC(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB024,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_258ae6cf1f745439/xtbopt.xyz,9,crest,crest_executor_unavailable
qreq_ae11441f5ca64291,mol_nehmkbqyuwjmip-uhfffaoysa-n,CCl,CCl,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB049,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_995eb861bf73a8d0/xtbopt.xyz,2,singleton,
qreq_bc64cfc8d13d3613,mol_nbvxsuqywxrmnv-uhfffaoysa-n,CF,CF,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB016,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2968e9ed041dc5df/xtbopt.xyz,2,singleton,
qreq_30813c4b3ffc992b,mol_vnwktokethgbqd-uhfffaoysa-n,C,C,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB050,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4bc62fd46818553d/xtbopt.xyz,1,singleton,
qreq_f161f4559992e974,mol_ijdnqmdrqiteod-uhfffaoysa-n,CCCC,CCCC,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB027,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_50716528fb85b3e3/xtbopt.xyz,4,singleton,
qreq_a2537693d28460a4,mol_nnppmtnajdcuhe-uhfffaoysa-n,CC(C)C,CC(C)C,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB006,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4a7c35fb99f5cd54/xtbopt.xyz,4,singleton,
qreq_dc5e6db9708a6885,mol_tzihfwkzfhzasv-uhfffaoysa-n,COC=O,COC=O,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB057,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_62d1e6a2653503dc/xtbopt.xyz,4,singleton,
qreq_f307b0b03ecc4a6b,mol_ufhflcqgniynrp-uhfffaoysa-n,[HH],[HH],crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB060,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_604b490c1ec2a355/xtbopt.xyz,0,singleton,
qreq_7b1c4d54c99e1daa,mol_swqjxjoglnczey-uhfffaoysa-n,[He],[He],crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB061,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_10785462c7c9d313/xtbopt.xyz,1,singleton,
qreq_56fcc81471bfbd02,mol_qgzkdvfqnngyky-uhfffaoysa-n,N,N,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB007,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4285e60aee658f6d/xtbopt.xyz,1,singleton,
